0	0.200000	0.990000	7.970000	131.560000	0.986400	3.327929	42.821034
1	0.340000	1.000000	15.070000	125.870000	0.984800	3.384784	42.971889
2	0.430000	0.970000	21.350000	116.680000	0.985600	3.422325	43.013908
3	0.540000	0.970000	29.120000	108.830000	0.987200	3.454024	43.133892
4	0.560000	0.980000	34.040000	105.360000	0.986800	3.525608	43.722527
5	0.620000	0.960000	39.830000	97.020000	0.984400	3.597096	43.539471
6	0.660000	0.910000	46.580000	82.860000	0.979200	3.689976	43.935373
7	0.720000	0.930000	53.950000	78.040000	0.978800	3.755401	43.975372
8	0.740000	0.930000	59.030000	73.190000	0.976000	3.785314	44.042060
9	0.780000	0.840000	65.970000	53.990000	0.970800	3.876818	44.196496
10	0.810000	0.820000	70.830000	45.010000	0.967200	3.933034	44.769858
11	0.850000	0.760000	77.060000	31.640000	0.966800	4.018037	44.591437
12	0.860000	0.730000	81.550000	23.070000	0.962400	4.129658	44.573689
13	0.870000	0.690000	87.230000	12.420000	0.960000	4.232307	45.045262
14	0.890000	0.720000	91.430000	12.810000	0.956000	4.293340	45.087350
15	0.900000	0.600000	95.530000	-8.110000	0.951600	4.399426	45.328933
16	0.920000	0.560000	99.530000	-17.960000	0.946400	4.430376	45.410874
17	0.930000	0.560000	103.000000	-21.010000	0.950400	4.455509	45.430615
18	0.930000	0.530000	106.170000	-28.130000	0.941600	4.530371	45.411522
19	0.920000	0.510000	108.630000	-33.390000	0.935600	4.565293	45.584378
20	0.940000	0.620000	112.130000	-20.370000	0.934400	4.601618	45.894010
21	0.940000	0.590000	114.430000	-27.540000	0.938800	4.625188	45.525351
22	0.940000	0.550000	116.370000	-34.900000	0.936000	4.619485	45.474533
23	0.960000	0.480000	118.660000	-47.390000	0.925600	4.653407	45.958985
24	0.960000	0.470000	120.630000	-51.590000	0.921200	4.679784	45.736716
25	0.970000	0.510000	122.780000	-47.040000	0.916400	4.726048	46.048899
26	0.970000	0.500000	124.310000	-50.050000	0.913600	4.723618	46.138688
27	0.970000	0.440000	125.840000	-60.910000	0.912000	4.792976	46.007239
28	0.980000	0.380000	126.940000	-70.200000	0.912800	4.792819	45.689779
29	0.980000	0.410000	128.120000	-66.820000	0.910800	4.779613	45.886424
30	0.980000	0.360000	129.120000	-75.190000	0.905200	4.825350	45.843048
31	0.980000	0.360000	129.770000	-75.580000	0.903200	4.857451	45.760853
32	0.980000	0.360000	130.370000	-76.810000	0.910800	4.823704	46.052867
33	0.980000	0.280000	131.100000	-88.600000	0.896400	4.861207	46.219734
34	0.980000	0.310000	131.970000	-84.920000	0.899200	4.832827	45.931908
35	0.980000	0.320000	132.620000	-84.140000	0.895200	4.851720	46.308136
36	0.980000	0.320000	133.140000	-84.410000	0.896400	4.860792	46.065929
37	0.980000	0.330000	133.790000	-83.670000	0.900800	4.868789	46.047816
38	0.980000	0.290000	134.310000	-90.170000	0.894000	4.879658	45.952687
39	0.980000	0.230000	135.270000	-100.260000	0.894800	4.868627	46.225648
40	0.980000	0.270000	135.770000	-94.910000	0.894800	4.860019	46.386986
41	0.980000	0.290000	135.350000	-90.970000	0.894800	4.863928	46.436966
42	0.980000	0.250000	136.100000	-97.690000	0.896000	4.837871	46.450592
43	0.980000	0.310000	136.210000	-89.180000	0.893200	4.832506	46.120962
44	0.980000	0.340000	135.830000	-83.690000	0.892000	4.838463	46.319450
45	0.980000	0.360000	136.000000	-81.250000	0.891200	4.858161	46.301340
46	0.980000	0.300000	136.340000	-90.540000	0.889200	4.863807	46.263225
47	0.980000	0.280000	136.440000	-93.900000	0.886000	4.833086	46.311217
48	0.980000	0.210000	136.220000	-103.970000	0.884000	4.859206	46.071401
49	0.990000	0.250000	136.630000	-98.510000	0.888800	4.842820	45.956847
50	0.990000	0.260000	136.960000	-97.260000	0.888800	4.843083	46.408788
51	0.990000	0.240000	137.380000	-100.740000	0.890400	4.864586	46.204368
52	0.990000	0.230000	137.440000	-102.440000	0.883200	4.866510	46.512130
53	0.990000	0.220000	137.170000	-103.610000	0.887200	4.864127	45.979823
54	0.990000	0.190000	137.210000	-108.080000	0.892000	4.856458	46.172574
55	0.990000	0.220000	136.910000	-103.340000	0.898000	4.813029	46.531731
56	0.990000	0.340000	137.080000	-84.930000	0.898800	4.805630	46.238779
57	0.990000	0.270000	137.200000	-95.950000	0.894400	4.808086	46.368188
58	0.990000	0.230000	137.690000	-102.320000	0.896800	4.819159	46.200372
59	1.000000	0.270000	137.840000	-96.450000	0.892000	4.820897	46.241177
60	1.000000	0.320000	138.390000	-89.400000	0.892400	4.835146	46.310487
61	1.000000	0.290000	138.730000	-94.300000	0.886800	4.851934	46.457505
62	1.000000	0.240000	138.390000	-101.610000	0.883200	4.856044	46.380578
63	1.000000	0.300000	138.940000	-93.320000	0.890000	4.858664	46.761812
64	1.000000	0.270000	138.300000	-97.320000	0.882400	4.885073	46.670634
65	0.990000	0.250000	137.500000	-99.610000	0.884000	4.886865	46.336487
66	0.990000	0.250000	137.210000	-99.360000	0.882800	4.862198	46.402311
67	0.990000	0.250000	137.500000	-99.640000	0.893600	4.840452	46.303332
68	0.990000	0.210000	137.790000	-105.700000	0.888800	4.826030	46.258642
69	0.990000	0.280000	138.000000	-95.200000	0.896400	4.836115	46.357846
70	0.990000	0.250000	138.260000	-99.960000	0.894400	4.828901	46.413681
71	0.990000	0.240000	138.440000	-101.760000	0.891200	4.838078	46.556944
72	0.990000	0.250000	138.140000	-99.690000	0.892400	4.843888	46.283118
73	0.990000	0.270000	138.460000	-97.090000	0.885200	4.858709	45.960606
74	0.990000	0.310000	138.490000	-91.040000	0.887200	4.835512	46.072102
75	0.990000	0.230000	138.510000	-103.610000	0.892400	4.819868	46.277329
76	0.990000	0.330000	138.350000	-88.140000	0.891600	4.803254	46.295530
77	0.990000	0.350000	138.510000	-85.310000	0.887600	4.813419	46.314874
78	0.990000	0.290000	138.790000	-94.920000	0.885200	4.822798	46.397212
79	0.990000	0.350000	138.950000	-85.340000	0.889600	4.801238	46.345249
80	0.980000	0.300000	137.720000	-92.260000	0.892000	4.818050	46.443538
81	0.990000	0.270000	138.560000	-97.620000	0.896400	4.791302	46.415937
82	0.990000	0.240000	138.680000	-102.300000	0.886800	4.821800	46.447642
83	0.990000	0.290000	138.410000	-94.240000	0.894800	4.777346	46.322977
84	0.990000	0.290000	138.620000	-94.200000	0.891600	4.802340	46.264498
85	0.990000	0.320000	138.660000	-89.920000	0.886000	4.798655	46.441398
86	0.990000	0.280000	138.660000	-95.910000	0.886800	4.801319	46.330722
87	0.990000	0.260000	139.020000	-99.100000	0.886800	4.815386	46.409673
88	0.990000	0.280000	139.220000	-96.460000	0.884800	4.798770	46.358092
89	1.000000	0.340000	139.060000	-86.750000	0.886000	4.783629	46.277910
90	1.000000	0.350000	139.490000	-86.130000	0.884400	4.784771	46.416875
91	1.000000	0.330000	139.620000	-89.210000	0.886800	4.776071	46.277610
92	1.000000	0.340000	139.920000	-87.870000	0.881200	4.778965	46.280002
93	1.000000	0.330000	140.060000	-89.180000	0.888400	4.777777	46.356259
94	0.990000	0.330000	138.780000	-88.220000	0.889600	4.767759	46.304215
95	0.990000	0.340000	137.900000	-86.100000	0.899200	4.770331	46.192971
96	0.990000	0.310000	137.980000	-90.890000	0.897600	4.781262	46.282165
97	0.990000	0.260000	138.370000	-98.810000	0.892400	4.801432	46.473383
98	0.990000	0.290000	138.350000	-94.050000	0.895200	4.789088	46.409129
99	0.990000	0.320000	137.370000	-88.060000	0.900800	4.754492	46.262601
100	0.990000	0.330000	137.880000	-87.310000	0.896400	4.753679	46.386906
101	0.990000	0.340000	138.040000	-85.870000	0.896000	4.757734	46.411079
102	0.990000	0.440000	137.890000	-70.830000	0.900800	4.753503	46.335491
103	0.990000	0.340000	137.780000	-85.480000	0.895200	4.765398	46.539699
104	0.990000	0.360000	137.810000	-82.520000	0.891200	4.796650	46.188604
105	1.000000	0.310000	138.310000	-90.860000	0.886800	4.765576	46.479014
106	1.000000	0.350000	139.020000	-85.970000	0.888000	4.749916	46.613789
107	1.000000	0.350000	138.990000	-85.970000	0.890800	4.734313	46.674263
108	1.000000	0.360000	139.310000	-84.670000	0.896000	4.737675	46.565078
109	1.000000	0.360000	139.240000	-84.600000	0.893600	4.748529	46.198617
110	1.000000	0.340000	139.150000	-87.280000	0.895600	4.762134	46.616670
111	1.000000	0.290000	139.220000	-94.630000	0.894000	4.793658	46.090574
112	1.000000	0.270000	139.570000	-98.220000	0.891600	4.775019	46.351726
113	0.990000	0.280000	137.640000	-94.780000	0.892400	4.770686	46.307606
114	1.000000	0.290000	138.860000	-94.410000	0.890000	4.764738	46.460427
115	1.000000	0.390000	138.590000	-79.020000	0.894800	4.740712	46.291578
116	1.000000	0.320000	138.290000	-89.380000	0.893600	4.757238	46.173322
117	1.000000	0.330000	138.330000	-87.620000	0.895600	4.742083	46.276664
118	0.990000	0.350000	136.570000	-83.330000	0.892800	4.762424	46.205567
119	0.990000	0.300000	136.940000	-91.310000	0.891600	4.769826	46.280412
120	0.980000	0.340000	135.650000	-83.760000	0.892400	4.765988	46.515251
121	0.980000	0.340000	135.990000	-83.490000	0.891600	4.765253	46.355523
122	0.980000	0.280000	136.020000	-93.260000	0.902000	4.723495	46.298086
123	0.980000	0.340000	136.670000	-84.700000	0.906000	4.726722	46.246646
124	0.970000	0.360000	135.380000	-80.470000	0.906400	4.720665	46.268663
125	0.980000	0.350000	136.610000	-83.240000	0.905200	4.711694	46.080375
126	0.980000	0.420000	136.590000	-71.960000	0.894000	4.721925	45.923502
127	0.980000	0.330000	136.540000	-86.060000	0.898000	4.716494	46.143052
128	0.980000	0.370000	136.850000	-80.140000	0.896400	4.742296	46.281759
129	0.980000	0.370000	137.040000	-80.500000	0.899600	4.741898	45.991098
130	0.980000	0.370000	137.230000	-80.970000	0.902000	4.727359	46.216124
131	0.980000	0.380000	137.020000	-79.240000	0.902000	4.720006	46.266786
132	0.980000	0.330000	137.220000	-87.020000	0.898000	4.715738	46.190552
133	0.980000	0.340000	137.850000	-86.000000	0.898400	4.718398	46.357233
134	0.990000	0.360000	138.100000	-83.510000	0.903600	4.723504	46.253895
135	0.990000	0.370000	138.170000	-81.840000	0.900800	4.744253	46.268346
136	0.990000	0.400000	138.770000	-77.920000	0.902800	4.722062	46.291030
137	0.990000	0.360000	138.950000	-84.140000	0.897200	4.733071	46.385412
138	0.990000	0.350000	138.710000	-85.480000	0.906400	4.712976	46.288211
139	0.990000	0.300000	139.120000	-93.280000	0.898400	4.697776	46.531723
140	0.990000	0.380000	139.130000	-81.240000	0.898800	4.725446	46.297935
141	0.980000	0.350000	137.000000	-83.620000	0.899200	4.736999	46.379578
142	0.990000	0.330000	138.440000	-88.170000	0.901600	4.721712	46.286659
143	1.000000	0.320000	139.150000	-90.480000	0.898400	4.745152	46.201467
144	1.000000	0.340000	138.990000	-87.350000	0.900000	4.775785	46.198424
145	1.000000	0.380000	139.450000	-81.270000	0.895600	4.772647	46.152532
146	1.000000	0.370000	139.840000	-83.230000	0.897600	4.767160	46.246973
147	1.000000	0.330000	139.290000	-88.520000	0.892800	4.756356	46.509229
148	1.000000	0.350000	139.360000	-85.770000	0.891600	4.760947	46.379898
149	0.990000	0.320000	138.330000	-89.270000	0.892400	4.795996	46.219888
150	1.000000	0.290000	139.330000	-94.950000	0.892000	4.761382	46.385447
151	1.000000	0.320000	139.160000	-90.210000	0.901200	4.768315	46.360800
152	1.000000	0.310000	139.480000	-92.070000	0.898000	4.751122	46.537716
153	1.000000	0.310000	139.530000	-91.980000	0.898800	4.767123	46.376033
154	1.000000	0.260000	139.940000	-99.990000	0.897200	4.786285	46.184696
155	0.990000	0.280000	138.860000	-95.980000	0.900800	4.780504	46.297902
156	1.000000	0.310000	140.040000	-92.580000	0.890800	4.798357	46.301258
157	1.000000	0.330000	139.930000	-89.150000	0.891600	4.800556	46.381406
158	1.000000	0.330000	139.110000	-88.330000	0.898000	4.793147	46.301783
159	1.000000	0.380000	139.580000	-80.900000	0.890800	4.802085	46.326992
160	0.990000	0.390000	138.350000	-78.250000	0.896000	4.808757	46.285088
161	0.980000	0.350000	136.890000	-83.130000	0.897600	4.814934	46.295484
