0	0.000000	0.000000	151.040000	0.789900	1.615298	155.233207
1	0.000000	0.000000	158.170000	0.787300	1.628356	155.629235
2	0.010000	0.370000	167.230000	0.783000	1.614367	155.416650
3	0.020000	0.780000	166.010000	0.787600	1.608243	154.721707
4	0.020000	0.940000	165.260000	0.781600	1.619854	155.716507
5	0.020000	1.060000	166.450000	0.789800	1.626877	155.502418
6	0.020000	1.120000	161.970000	0.790000	1.626287	155.435284
7	0.020000	1.220000	166.530000	0.790300	1.625252	155.770745
8	0.020000	1.330000	169.350000	0.793300	1.607924	155.112258
9	0.020000	1.520000	159.830000	0.787600	1.629103	155.658334
10	0.030000	2.000000	166.280000	0.779100	1.632904	155.665204
11	0.030000	2.270000	166.750000	0.781900	1.635608	155.785651
12	0.030000	2.560000	153.670000	0.787800	1.630956	155.398480
13	0.030000	2.800000	158.560000	0.789700	1.624651	155.147735
14	0.030000	2.940000	158.600000	0.782200	1.636524	155.935355
15	0.040000	3.540000	162.850000	0.784200	1.640581	155.338977
16	0.050000	4.080000	159.830000	0.781700	1.633796	155.908903
17	0.050000	4.300000	164.140000	0.779100	1.652696	156.248055
18	0.050000	4.560000	162.520000	0.783100	1.641233	155.998118
19	0.050000	4.840000	162.360000	0.783700	1.647751	155.749378
20	0.050000	5.130000	162.500000	0.787900	1.631841	155.466901
21	0.050000	5.340000	156.170000	0.786300	1.645701	155.542068
22	0.060000	6.020000	160.080000	0.780900	1.655208	155.780552
23	0.060000	6.280000	158.610000	0.781400	1.649053	155.227123
24	0.070000	6.890000	155.480000	0.785700	1.638243	155.359221
25	0.070000	7.220000	159.350000	0.778300	1.649563	155.737969
26	0.070000	7.590000	161.700000	0.783300	1.635617	155.154743
27	0.070000	7.870000	162.810000	0.780300	1.654547	155.883442
28	0.070000	8.240000	161.300000	0.782700	1.659324	155.769994
29	0.070000	8.550000	158.290000	0.777500	1.657256	155.986016
30	0.080000	9.300000	154.490000	0.773100	1.668130	155.887566
31	0.080000	9.670000	156.680000	0.778600	1.658074	155.487373
32	0.080000	9.980000	157.010000	0.778800	1.660172	155.875795
33	0.080000	10.380000	157.820000	0.776100	1.660535	156.341330
34	0.080000	10.670000	160.390000	0.777800	1.663036	156.221083
35	0.080000	11.030000	159.690000	0.773400	1.662563	156.173153
36	0.080000	11.270000	155.050000	0.768800	1.671711	156.563539
37	0.080000	11.480000	158.340000	0.774000	1.676027	156.037649
38	0.080000	11.770000	157.400000	0.769900	1.696844	156.299567
39	0.080000	12.100000	159.400000	0.772900	1.686041	156.311656
40	0.080000	12.260000	157.910000	0.770500	1.679181	155.764447
41	0.090000	13.030000	154.060000	0.771400	1.675371	155.879447
42	0.090000	13.330000	154.560000	0.770300	1.669506	156.113048
43	0.090000	13.610000	154.430000	0.768700	1.670865	156.228664
44	0.090000	13.880000	156.310000	0.768900	1.673143	156.028586
45	0.090000	14.090000	151.890000	0.769500	1.679835	155.865692
46	0.090000	14.410000	155.220000	0.770000	1.680277	155.473760
47	0.090000	14.580000	152.320000	0.764600	1.680299	155.603153
48	0.090000	14.700000	151.740000	0.767700	1.700640	156.182754
49	0.090000	14.950000	149.430000	0.769300	1.688639	155.895864
50	0.090000	15.110000	158.020000	0.768000	1.687057	156.085356
51	0.090000	15.310000	152.380000	0.765400	1.690256	156.204128
52	0.090000	15.480000	152.770000	0.768000	1.688719	155.501887
53	0.090000	15.600000	156.270000	0.771100	1.683972	156.120952
54	0.090000	15.770000	155.770000	0.770600	1.684525	155.485929
55	0.090000	15.940000	153.430000	0.767200	1.703701	155.666723
56	0.090000	16.160000	156.300000	0.762500	1.710889	156.048503
57	0.090000	16.300000	152.930000	0.764500	1.706687	155.551655
58	0.090000	16.440000	152.040000	0.760900	1.704419	155.544233
59	0.090000	16.560000	154.680000	0.761600	1.712314	155.667933
60	0.090000	16.690000	156.800000	0.760700	1.719146	155.743151
61	0.100000	17.180000	143.930000	0.760900	1.715273	155.460626
62	0.100000	17.400000	153.020000	0.764300	1.697532	155.513295
63	0.100000	17.540000	154.450000	0.765000	1.709368	155.573305
64	0.100000	17.640000	147.250000	0.760900	1.709259	156.053933
65	0.110000	18.180000	151.270000	0.764800	1.710698	155.651127
66	0.110000	18.360000	150.370000	0.762500	1.728042	156.057714
67	0.110000	18.560000	153.070000	0.763600	1.722619	155.870015
68	0.110000	18.670000	153.710000	0.760200	1.729837	155.526675
69	0.110000	18.830000	147.960000	0.760900	1.723526	155.487780
70	0.110000	19.080000	145.960000	0.764100	1.720689	155.078436
71	0.110000	19.260000	150.040000	0.761100	1.730565	155.363237
72	0.110000	19.510000	146.950000	0.760100	1.722779	155.505779
73	0.110000	19.720000	154.000000	0.762100	1.718063	155.085330
74	0.110000	19.820000	153.120000	0.762200	1.709411	155.524042
75	0.110000	20.020000	150.940000	0.762800	1.711573	155.001322
76	0.120000	20.590000	151.150000	0.762500	1.714344	155.574190
77	0.120000	20.740000	150.460000	0.757800	1.716050	155.529305
78	0.120000	20.970000	152.870000	0.758400	1.709377	155.607905
79	0.120000	21.200000	147.830000	0.760700	1.712279	155.415018
80	0.120000	21.460000	149.120000	0.761900	1.715269	155.050806
81	0.120000	21.640000	151.330000	0.756000	1.736083	155.284599
82	0.120000	21.800000	151.320000	0.755400	1.733009	155.020919
83	0.120000	21.970000	147.090000	0.758500	1.735249	155.039885
84	0.130000	22.540000	150.220000	0.758500	1.732552	154.947879
85	0.130000	22.730000	150.230000	0.756600	1.729067	155.204413
86	0.130000	22.980000	150.340000	0.755200	1.730904	155.519514
87	0.130000	23.130000	147.590000	0.759400	1.727334	155.383092
88	0.130000	23.390000	149.630000	0.761300	1.716955	155.284407
89	0.130000	23.510000	148.450000	0.753900	1.724762	155.759484
90	0.130000	23.700000	147.320000	0.753300	1.729287	155.791988
91	0.130000	23.790000	147.770000	0.754600	1.721092	155.537964
92	0.130000	23.870000	147.150000	0.755100	1.733509	155.536569
93	0.130000	24.050000	145.370000	0.757400	1.732758	155.065072
94	0.130000	24.180000	145.130000	0.756500	1.731515	154.888867
95	0.130000	24.360000	145.250000	0.752800	1.731431	155.419631
96	0.140000	25.060000	145.600000	0.758600	1.737478	154.831321
97	0.140000	25.190000	146.830000	0.756700	1.726208	155.002944
98	0.140000	25.310000	139.370000	0.755500	1.726931	155.213003
99	0.150000	25.980000	150.180000	0.754700	1.734536	155.038701
100	0.160000	26.490000	149.350000	0.752800	1.736012	155.119557
101	0.160000	26.920000	143.500000	0.744600	1.745899	155.497981
102	0.160000	27.310000	138.840000	0.748000	1.735448	155.252183
103	0.160000	27.560000	144.180000	0.747600	1.745141	155.362267
104	0.160000	27.850000	146.410000	0.740900	1.766961	156.197693
105	0.160000	28.070000	135.870000	0.747700	1.758828	155.518562
106	0.160000	28.290000	145.220000	0.750000	1.743177	155.045112
107	0.160000	28.500000	141.510000	0.750100	1.744158	155.582239
108	0.160000	28.710000	141.500000	0.753300	1.743755	155.170035
109	0.160000	29.030000	143.650000	0.750200	1.740714	155.248119
110	0.160000	29.320000	140.430000	0.746900	1.744249	155.072668
111	0.160000	29.560000	141.940000	0.740700	1.763124	155.132692
112	0.160000	29.640000	142.400000	0.746700	1.753565	155.090735
113	0.160000	29.740000	142.440000	0.745300	1.752421	155.395124
114	0.160000	29.950000	144.150000	0.745500	1.761446	155.629092
115	0.160000	30.080000	141.140000	0.744900	1.755870	155.218327
116	0.160000	30.270000	139.450000	0.740800	1.778263	155.785892
117	0.160000	30.430000	143.320000	0.744100	1.767858	155.736169
118	0.160000	30.500000	147.380000	0.742400	1.754495	155.675424
119	0.160000	30.640000	142.260000	0.743100	1.754298	155.091354
120	0.160000	30.790000	141.300000	0.746500	1.747504	154.630844
121	0.160000	30.920000	138.550000	0.744200	1.756253	155.410679
122	0.170000	31.450000	138.340000	0.744000	1.749274	154.868514
123	0.170000	31.580000	142.110000	0.745200	1.749197	154.929672
124	0.170000	31.830000	141.620000	0.743700	1.758070	155.174202
125	0.170000	31.950000	139.680000	0.743400	1.769278	155.207874
126	0.170000	32.100000	136.780000	0.740200	1.771039	155.674478
127	0.170000	32.140000	137.090000	0.739200	1.764579	155.354056
128	0.170000	32.240000	139.180000	0.741400	1.776917	155.131382
129	0.170000	32.370000	140.230000	0.742000	1.769930	155.313852
130	0.170000	32.450000	132.720000	0.741900	1.765504	155.312663
131	0.180000	33.030000	139.440000	0.740600	1.768126	155.653078
132	0.190000	33.610000	137.230000	0.745400	1.765389	155.160109
133	0.190000	33.820000	137.550000	0.743300	1.771600	155.835526
134	0.190000	34.040000	135.070000	0.740300	1.769075	156.117037
135	0.190000	34.150000	139.860000	0.739400	1.771287	155.465009
136	0.190000	34.330000	135.970000	0.740100	1.770207	155.348585
137	0.190000	34.590000	135.540000	0.740900	1.772406	155.499249
138	0.190000	34.800000	140.580000	0.738200	1.783242	155.573248
139	0.190000	34.990000	136.500000	0.737700	1.784548	154.953103
140	0.190000	35.170000	136.430000	0.733400	1.797994	155.603658
141	0.190000	35.370000	138.900000	0.735200	1.788677	155.601298
142	0.190000	35.490000	131.680000	0.735500	1.800779	155.895531
143	0.190000	35.660000	136.950000	0.737900	1.786969	155.211528
144	0.190000	35.810000	137.240000	0.740100	1.777764	154.910833
145	0.190000	36.010000	136.160000	0.740200	1.783458	155.237991
146	0.190000	36.140000	134.290000	0.739300	1.785670	155.213302
147	0.190000	36.290000	137.840000	0.737100	1.789882	155.437653
148	0.190000	36.420000	136.580000	0.736000	1.780032	155.713690
149	0.190000	36.620000	134.710000	0.738100	1.790502	155.425875
150	0.190000	36.770000	134.940000	0.730700	1.815869	156.230200
151	0.190000	36.890000	137.580000	0.734600	1.796515	155.760997
152	0.190000	37.000000	138.780000	0.736900	1.784499	155.280789
153	0.190000	37.110000	133.750000	0.732000	1.795664	155.456926
154	0.190000	37.240000	135.080000	0.735800	1.788988	155.132427
155	0.190000	37.350000	134.400000	0.733800	1.790180	155.290419
156	0.190000	37.420000	136.520000	0.733700	1.800411	155.057121
157	0.190000	37.460000	136.160000	0.731400	1.790775	155.046384
158	0.190000	37.460000	134.640000	0.738000	1.783308	154.998949
159	0.190000	37.490000	137.330000	0.733900	1.786447	155.348061
160	0.190000	37.540000	137.450000	0.733600	1.787784	155.203500
161	0.190000	37.560000	137.350000	0.736000	1.788579	155.140731
162	0.190000	37.570000	140.010000	0.736000	1.788370	154.880786
163	0.190000	37.590000	128.810000	0.729100	1.796585	155.248879
164	0.190000	37.600000	134.230000	0.731900	1.808947	155.299553
165	0.190000	37.620000	137.210000	0.729200	1.813352	155.691125
166	0.190000	37.640000	135.890000	0.732800	1.810549	155.344456
167	0.190000	37.710000	142.140000	0.729300	1.809347	155.502787
168	0.190000	37.740000	136.380000	0.732700	1.808377	155.648979
169	0.190000	37.760000	137.080000	0.730200	1.799105	155.512210
170	0.190000	37.700000	132.470000	0.724800	1.805102	155.381029
171	0.190000	37.690000	136.160000	0.730400	1.806719	155.394733
172	0.190000	37.710000	133.350000	0.731300	1.794072	155.144898
173	0.190000	37.690000	133.270000	0.734900	1.779156	154.810065
174	0.190000	37.720000	131.990000	0.731200	1.785964	155.165743
175	0.190000	37.730000	133.300000	0.733500	1.802790	155.457976
176	0.200000	38.300000	138.570000	0.734300	1.794022	155.190204
177	0.200000	38.330000	134.240000	0.727200	1.794401	155.882189
178	0.200000	38.440000	136.030000	0.731500	1.796390	155.545459
179	0.200000	38.500000	130.600000	0.728600	1.808491	155.675620
180	0.200000	38.560000	134.330000	0.731900	1.807884	155.773598
181	0.210000	38.990000	138.480000	0.732800	1.804498	155.358707
182	0.210000	39.140000	131.090000	0.733300	1.808607	155.131717
183	0.210000	39.270000	133.560000	0.731700	1.806065	155.472495
184	0.210000	39.290000	134.810000	0.734500	1.802976	155.375132
185	0.210000	39.400000	139.700000	0.735700	1.793022	155.264274
186	0.210000	39.570000	132.350000	0.731100	1.806350	155.698941
187	0.210000	39.630000	132.580000	0.735600	1.802375	155.001741
188	0.210000	39.750000	137.130000	0.735000	1.793822	154.842057
189	0.210000	39.880000	138.030000	0.733300	1.805391	155.292206
190	0.210000	39.970000	135.250000	0.732500	1.803052	155.098714
191	0.210000	40.070000	134.260000	0.730300	1.813788	155.401098
192	0.210000	40.260000	133.420000	0.726000	1.812341	155.406551
193	0.210000	40.340000	133.390000	0.730100	1.808834	155.396633
194	0.210000	40.470000	134.360000	0.726800	1.829846	155.693606
