0	0.000000	0.000000	152.420000
1	0.000000	0.000000	135.710000
2	0.020000	1.170000	144.630000
3	0.020000	1.040000	151.730000
4	0.030000	1.650000	143.840000
5	0.010000	0.530000	144.260000
6	0.000000	0.000000	151.200000
7	0.030000	1.460000	152.890000
8	0.020000	1.200000	148.000000
9	0.020000	1.470000	141.070000
10	0.020000	1.660000	147.570000
11	0.020000	1.310000	156.000000
12	0.010000	0.770000	156.420000
13	0.030000	1.590000	157.710000
14	0.010000	0.810000	144.900000
15	0.030000	1.800000	147.640000
16	0.030000	1.770000	133.920000
17	0.050000	2.770000	132.410000
18	0.050000	3.080000	134.390000
19	0.040000	2.650000	132.080000
20	0.030000	1.960000	144.460000
21	0.040000	2.850000	149.500000
22	0.040000	2.870000	141.440000
23	0.060000	3.850000	150.660000
24	0.050000	3.370000	140.950000
25	0.080000	4.720000	137.360000
26	0.080000	5.480000	146.830000
27	0.100000	6.960000	146.220000
28	0.100000	6.530000	140.780000
29	0.100000	6.510000	144.650000
30	0.080000	5.400000	156.850000
31	0.060000	3.950000	137.540000
32	0.050000	3.690000	139.410000
33	0.080000	5.150000	136.490000
34	0.090000	6.130000	156.740000
35	0.070000	5.540000	139.910000
36	0.090000	6.470000	148.190000
37	0.080000	6.540000	139.650000
38	0.080000	6.480000	142.160000
39	0.080000	6.550000	136.180000
40	0.060000	5.130000	139.340000
41	0.080000	5.810000	151.550000
42	0.070000	5.280000	151.120000
43	0.080000	5.800000	136.800000
44	0.050000	3.970000	153.440000
45	0.070000	5.270000	141.990000
46	0.080000	5.820000	148.570000
47	0.090000	6.640000	142.640000
48	0.060000	4.880000	141.740000
49	0.050000	3.970000	133.840000
50	0.060000	4.670000	135.910000
51	0.070000	5.320000	151.740000
52	0.080000	5.110000	139.320000
53	0.100000	6.520000	137.240000
54	0.080000	5.910000	144.460000
55	0.070000	5.290000	149.660000
56	0.070000	4.920000	146.080000
57	0.080000	5.190000	153.510000
58	0.090000	5.270000	139.960000
59	0.060000	4.360000	147.940000
60	0.060000	4.300000	142.430000
61	0.060000	3.710000	147.510000
62	0.040000	2.780000	138.390000
63	0.030000	2.240000	145.530000
64	0.040000	2.600000	140.280000
65	0.040000	2.420000	143.890000
66	0.030000	1.620000	143.630000
67	0.040000	2.620000	147.580000
68	0.030000	2.050000	148.800000
69	0.040000	2.560000	140.120000
70	0.050000	3.260000	152.590000
71	0.030000	1.870000	149.500000
72	0.040000	2.460000	142.210000
73	0.040000	2.690000	144.270000
74	0.050000	3.150000	144.350000
75	0.020000	1.320000	135.480000
76	0.030000	2.100000	136.090000
77	0.050000	3.090000	143.230000
78	0.050000	3.190000	143.780000
79	0.050000	3.310000	140.690000
80	0.080000	5.550000	137.870000
81	0.050000	3.420000	141.290000
82	0.050000	3.640000	132.690000
83	0.050000	3.850000	145.620000
84	0.060000	4.370000	146.740000
85	0.060000	4.350000	142.560000
86	0.030000	2.330000	140.330000
87	0.030000	2.420000	135.890000
88	0.040000	2.480000	138.950000
89	0.030000	2.150000	154.130000
90	0.030000	2.410000	141.260000
91	0.030000	2.780000	147.280000
92	0.050000	3.710000	150.410000
93	0.050000	3.210000	145.380000
94	0.060000	3.850000	153.610000
95	0.040000	2.680000	145.490000
96	0.040000	2.920000	143.690000
97	0.040000	2.270000	141.620000
98	0.060000	3.270000	143.520000
99	0.050000	2.740000	141.250000
100	0.040000	2.620000	141.780000
101	0.030000	2.100000	147.260000
102	0.060000	3.680000	142.380000
103	0.060000	3.650000	138.050000
104	0.060000	3.970000	136.470000
105	0.050000	3.360000	152.450000
106	0.060000	4.340000	137.780000
107	0.060000	4.780000	141.580000
108	0.050000	3.270000	148.660000
109	0.050000	3.230000	151.840000
110	0.080000	5.530000	156.360000
111	0.060000	4.400000	149.820000
112	0.060000	4.410000	154.880000
113	0.050000	4.060000	148.000000
114	0.050000	4.010000	146.010000
115	0.060000	4.710000	141.660000
116	0.050000	3.740000	155.740000
117	0.060000	4.620000	144.410000
118	0.020000	1.550000	156.970000
119	0.030000	1.970000	154.270000
120	0.030000	2.230000	150.380000
121	0.060000	3.380000	143.940000
122	0.050000	3.290000	146.080000
123	0.080000	5.540000	147.030000
124	0.090000	5.980000	156.620000
125	0.080000	5.870000	144.560000
126	0.050000	3.580000	152.510000
127	0.060000	4.740000	139.020000
128	0.040000	3.120000	154.670000
129	0.040000	2.720000	144.530000
130	0.040000	3.110000	140.830000
131	0.030000	2.510000	140.100000
132	0.010000	0.760000	150.810000
133	0.020000	1.550000	155.750000
134	0.030000	2.100000	153.080000
135	0.050000	2.720000	148.520000
136	0.050000	3.070000	143.240000
137	0.040000	2.520000	144.370000
138	0.070000	4.320000	147.670000
139	0.050000	3.560000	138.490000
140	0.070000	4.180000	148.530000
141	0.080000	5.490000	147.620000
142	0.070000	5.280000	150.380000
143	0.070000	5.440000	150.030000
144	0.050000	3.760000	147.610000
145	0.040000	2.860000	146.310000
146	0.010000	0.770000	143.810000
147	0.010000	0.770000	139.920000
148	0.030000	1.890000	154.070000
149	0.030000	2.160000	144.060000
150	0.020000	1.470000	143.160000
151	0.040000	2.590000	140.380000
152	0.040000	2.550000	154.160000
153	0.050000	3.170000	152.530000
154	0.060000	4.250000	150.280000
155	0.050000	3.820000	147.360000
156	0.070000	5.290000	135.890000
157	0.070000	5.170000	139.120000
158	0.050000	3.270000	153.340000
159	0.070000	4.130000	134.430000
160	0.050000	3.330000	143.140000
161	0.030000	2.370000	140.360000
162	0.040000	3.360000	152.360000
163	0.060000	3.930000	137.040000
164	0.060000	4.510000	141.300000
165	0.080000	5.590000	141.110000
166	0.070000	5.460000	139.020000
167	0.060000	4.410000	149.420000
168	0.040000	3.060000	138.980000
169	0.040000	2.800000	148.160000
170	0.070000	4.470000	135.400000
171	0.060000	4.300000	143.140000
172	0.060000	4.190000	147.370000
173	0.070000	4.600000	147.010000
174	0.040000	2.990000	136.020000
175	0.040000	3.200000	144.900000
176	0.040000	3.290000	133.060000
177	0.050000	3.970000	148.720000
178	0.050000	3.740000	133.750000
179	0.050000	3.580000	139.770000
180	0.060000	4.430000	152.820000
181	0.040000	3.370000	146.460000
182	0.050000	3.490000	136.220000
183	0.050000	3.600000	133.280000
184	0.040000	3.110000	132.830000
185	0.020000	1.490000	148.250000
186	0.020000	1.550000	142.700000
187	0.050000	3.380000	140.320000
188	0.080000	5.470000	135.410000
189	0.060000	4.620000	130.520000
190	0.070000	5.090000	144.050000
191	0.070000	5.020000	136.480000
192	0.070000	5.110000	150.370000
193	0.040000	3.130000	143.620000
194	0.030000	2.680000	143.700000
195	0.040000	3.130000	152.140000
196	0.040000	3.290000	134.440000
197	0.050000	3.880000	139.540000
198	0.050000	3.850000	139.690000
199	0.050000	4.220000	147.310000
200	0.040000	2.640000	146.200000
201	0.040000	2.780000	151.990000
202	0.040000	2.980000	139.040000
203	0.050000	3.910000	143.710000
204	0.050000	3.910000	146.230000
205	0.030000	2.480000	136.190000
206	0.030000	2.480000	153.050000
207	0.030000	2.060000	155.590000
208	0.050000	3.450000	147.190000
209	0.040000	2.640000	142.990000
210	0.040000	2.790000	139.010000
211	0.030000	2.120000	133.920000
212	0.010000	0.610000	150.480000
213	0.010000	0.770000	145.690000
214	0.040000	2.400000	141.670000
215	0.040000	2.790000	150.610000
216	0.030000	2.080000	136.210000
217	0.030000	1.830000	136.470000
218	0.020000	1.400000	140.540000
219	0.020000	1.080000	148.940000
220	0.020000	1.290000	145.490000
221	0.040000	2.530000	155.880000
222	0.040000	2.960000	143.090000
223	0.030000	2.080000	141.900000
224	0.040000	2.880000	149.850000
225	0.050000	3.620000	142.150000
226	0.040000	3.010000	158.220000
227	0.050000	3.560000	149.720000
228	0.050000	3.650000	144.510000
229	0.060000	4.410000	144.660000
230	0.020000	1.310000	152.960000
231	0.030000	1.620000	134.640000
232	0.020000	0.870000	139.410000
233	0.030000	1.270000	140.690000
234	0.030000	1.620000	135.140000
235	0.080000	4.210000	140.100000
236	0.070000	4.260000	144.840000
