0.201595	0.491657	0.050432	0.127009	1
0.187022	0.284544	0.113014	0.135137	1
0.919936	1.001723	0.086100	0.143641	1
0.000573	-0.096040	0.119797	0.145603	1
0.641209	0.589699	0.060358	0.146071	1
0.973816	1.126712	0.027384	0.156313	1
0.305619	0.343620	0.085576	0.178074	1
0.416884	0.511200	0.151525	0.184761	1
0.912280	0.813578	0.011096	0.185044	1
0.671738	0.765779	0.009927	0.186439	1
0.019874	0.045667	0.095111	0.191727	1
0.271523	0.172601	0.182703	0.197345	1
0.757724	0.597603	0.093908	0.213747	1
0.852621	0.766866	0.169300	0.220740	1
0.683695	0.487109	0.194266	0.231060	1
0.472399	0.494673	0.053449	0.252204	1
0.025147	0.065742	0.164777	0.256167	1
0.175654	0.153656	0.066660	0.265447	1
0.244897	0.222527	0.197895	0.295361	1
0.363687	0.199487	0.181628	0.295813	1
0.093438	0.204816	0.130465	0.296582	1
0.969258	0.952429	0.112880	0.312170	1
0.584633	0.666510	0.257891	0.315304	1
0.232261	0.132321	0.329891	0.333377	0
0.504555	0.589450	0.294370	0.347217	1
0.253130	0.265014	0.263958	0.363250	1
0.068075	0.367807	0.367392	0.380078	0
0.121733	-0.082480	0.164668	0.384435	1
0.835614	1.023945	0.317683	0.384998	0
0.222572	0.281915	0.307690	0.388179	0
0.208713	0.284373	0.331919	0.397307	0
0.993998	1.234431	0.083607	0.403283	1
0.954140	1.053909	0.398577	0.405378	0
0.990088	1.008626	0.319583	0.417850	0
0.233799	0.165090	0.345274	0.417931	0
0.146095	0.277940	0.158461	0.427936	1
0.782457	0.303936	0.287597	0.432571	1
0.758485	0.692347	0.384118	0.459124	0
0.727403	1.014936	0.378693	0.464278	0
0.886145	0.930622	0.375235	0.464800	0
0.100948	-0.090549	0.423622	0.481321	0
0.397437	0.515521	0.107815	0.489989	1
0.689258	0.522440	0.380029	0.490355	0
0.792041	1.086874	0.440086	0.495528	0
0.462570	0.998904	0.234572	0.503544	1
0.087722	-0.310659	0.470439	0.506387	0
0.111772	0.134273	0.411247	0.508683	0
0.058472	0.150227	0.472671	0.512433	0
0.327748	0.358252	0.317405	0.515065	0
0.843948	0.872084	0.216528	0.515205	1
0.662515	0.178907	0.388888	0.515865	1
0.479956	0.382011	0.497304	0.517470	0
0.953630	0.873115	0.463971	0.523277	1
0.709694	0.878541	0.287162	0.535135	1
0.757673	0.809075	0.343689	0.536970	1
0.192333	0.188728	0.437584	0.537519	0
0.508479	0.605484	0.054447	0.544947	1
0.779659	0.471899	0.292203	0.547709	1
0.020788	-0.033209	0.471523	0.555691	0
0.207716	0.240509	0.461723	0.556193	0
0.517458	1.094962	0.400396	0.563151	1
0.901772	0.673096	0.370013	0.564196	1
0.362624	0.629387	0.433257	0.570506	0
0.784580	0.688269	0.547500	0.574410	0
0.669700	0.665851	0.275537	0.575512	1
0.012559	-0.068892	0.525101	0.583117	0
0.718254	1.031537	0.199854	0.589538	1
0.719504	0.772703	0.509376	0.594051	0
0.735021	0.474267	0.298977	0.602304	1
0.456454	0.413583	0.519287	0.609632	0
0.063378	-0.031803	0.590655	0.621322	0
0.106217	0.289343	0.544415	0.624818	0
0.582276	0.315491	0.489125	0.626333	0
0.208931	0.222311	0.341697	0.641398	0
0.163879	0.170237	0.541787	0.641584	0
0.572080	0.410682	0.528136	0.646249	0
0.349787	0.542330	0.592220	0.646326	0
0.004907	0.364907	0.473252	0.647609	0
0.474654	0.625999	0.524541	0.655289	0
0.187368	0.119615	0.585830	0.659379	0
0.581457	0.490597	0.628167	0.669933	0
0.036557	-0.031686	0.483495	0.671492	0
0.233150	0.605087	0.531489	0.678671	0
0.190583	0.285542	0.648629	0.679979	0
0.938809	0.600185	0.319426	0.687303	1
0.213025	0.127963	0.643474	0.696053	0
0.322497	0.341049	0.605972	0.704236	0
0.707893	0.632112	0.522014	0.707101	0
0.751860	0.826768	0.418122	0.708620	1
0.255429	0.397348	0.349116	0.723093	0
0.456604	0.229932	0.398121	0.727696	0
0.256633	0.418407	0.622962	0.740559	0
0.537840	0.597047	0.557523	0.748558	0
0.007463	-0.303814	0.501332	0.752543	0
0.533364	0.469628	0.679325	0.756382	0
0.409518	0.269298	0.385530	0.760148	0
0.232512	0.598680	0.606080	0.767080	0
0.972871	0.902759	0.697732	0.769037	0
0.070072	0.360089	0.716741	0.793489	0
0.239840	0.273995	0.704934	0.798920	0
0.176801	0.086784	0.761006	0.804560	0
0.148791	-0.032850	0.721402	0.805107	0
0.482600	0.326964	0.702545	0.828153	0
0.800747	0.900165	0.827611	0.838376	0
0.033553	-0.215084	0.409720	0.843517	0
0.487335	0.769685	0.742925	0.844308	0
0.214025	0.197827	0.646240	0.845583	0
0.152606	0.292330	0.471900	0.846703	0
0.563530	0.973717	0.562326	0.848240	1
0.491721	0.292299	0.842751	0.857941	0
0.044641	0.238301	0.811933	0.861890	0
0.381530	0.561925	0.188024	0.864380	1
0.463261	0.171972	0.128719	0.873803	1
0.936468	0.974083	0.477901	0.876129	1
0.155252	0.088127	0.692868	0.881268	0
0.356211	0.256358	0.886486	0.891908	0
0.747030	0.808388	0.295764	0.892618	1
0.930522	0.261443	0.455408	0.893967	1
0.326689	0.817983	0.803313	0.896211	1
0.032710	-0.085345	0.735277	0.896717	0
0.177114	0.057854	0.420195	0.905763	0
0.865154	1.006455	0.767651	0.909194	1
0.468380	0.538262	0.841491	0.913021	0
0.725742	1.300033	0.743052	0.916804	1
0.314615	0.488660	0.823103	0.921634	0
0.836853	0.737800	0.909299	0.923027	0
0.313105	0.247750	0.735702	0.924723	0
0.287892	-0.285975	0.525509	0.926354	0
0.397244	0.494410	0.908726	0.932364	0
0.069666	0.255666	0.861089	0.934601	0
0.822972	0.888153	0.747472	0.936552	1
0.119572	0.206425	0.547632	0.938089	0
0.011170	-0.076455	0.916385	0.964571	0
0.869137	0.961675	0.927485	0.965389	1
0.389182	0.290011	0.952632	0.965487	0
0.532267	0.588545	0.890066	0.972726	0
0.022240	0.003382	0.906772	1.004978	0
0.157938	0.241646	0.951479	1.006187	0
0.857869	0.909422	0.617103	1.013766	1
0.847076	0.985728	0.749451	1.015488	1
0.275393	0.090444	0.941677	1.017793	0
0.831612	0.797480	0.929124	1.023119	0
0.145203	0.533189	0.927555	1.024850	0
0.701438	0.741603	0.937173	1.028753	0
0.618967	0.682652	0.952272	1.029370	0
0.675100	0.482303	0.679415	1.029885	1
0.074028	0.002817	0.967799	1.038006	0
0.409010	0.603032	0.991909	1.040441	0
0.579989	0.718501	0.917869	1.062141	0
0.898768	0.872277	0.868522	1.066760	1
0.278857	0.285150	0.977756	1.077558	0
0.323692	0.022748	0.577510	1.096579	0
0.751345	0.748992	0.704308	1.104301	1
0.669042	0.730352	0.929118	1.119489	0
0.857414	1.022508	0.915586	1.166074	1
0.355192	0.337453	0.882679	1.182154	0
0.607142	0.650887	0.985252	1.282046	0
0.101291	-0.155437	0.988093	1.294835	0
0.940695	0.889359	0.798406	1.295764	1
0.183123	-0.088879	0.836866	1.371670	0
