0.961654	0.709189	0.038768	0.200822	1
0.280591	0.505440	0.070755	0.269357	1
0.583299	0.826995	0.097811	0.272775	1
0.710741	0.834222	0.014976	0.288385	1
0.667255	0.559579	0.010447	0.290457	1
0.759997	0.553100	0.087316	0.304557	1
0.774217	0.713144	0.038670	0.332388	1
0.965228	0.795090	0.117214	0.364303	1
0.784972	0.834828	0.093651	0.389479	1
0.304093	0.228693	0.105472	0.395843	1
0.507617	0.533363	0.099221	0.398114	1
0.305038	0.245738	0.106584	0.400665	1
0.608330	0.763126	0.144360	0.401339	1
0.309677	0.074543	0.220243	0.406554	1
0.149163	0.320260	0.174447	0.420873	1
0.902634	0.713697	0.190580	0.423609	1
0.383271	0.592472	0.224575	0.439598	1
0.376030	0.617009	0.265122	0.443810	1
0.441540	0.434003	0.148022	0.447928	1
0.365120	0.383840	0.169378	0.468794	1
0.474666	0.391305	0.184365	0.472550	1
0.255159	0.186128	0.191017	0.482966	1
0.314588	0.241842	0.194829	0.485875	1
0.992172	0.792892	0.264706	0.488955	1
0.571892	0.672978	0.224388	0.506844	1
0.741107	0.917410	0.267598	0.510327	1
0.398922	0.406428	0.216987	0.516893	1
0.110997	0.128499	0.263287	0.562776	1
0.186664	0.183899	0.276772	0.576759	1
0.460581	0.220926	0.401904	0.582365	1
0.187261	-0.032235	0.385109	0.589612	1
0.423468	0.255999	0.345880	0.594786	1
0.812953	0.741389	0.312874	0.604214	1
0.522569	0.495481	0.315118	0.613893	1
0.839277	0.830780	0.320912	0.620792	1
0.198743	0.169636	0.324965	0.623549	1
0.814380	0.698590	0.358370	0.635124	1
0.030166	0.056819	0.338006	0.636819	0
0.855753	1.026306	0.403651	0.650454	0
0.502696	0.295574	0.434558	0.651584	0
0.478472	0.220128	0.503390	0.655898	0
0.603032	0.363870	0.479734	0.660846	1
0.255033	0.369203	0.384992	0.662418	0
0.182446	0.395590	0.461159	0.672275	1
0.919008	1.064600	0.428310	0.690613	0
0.864083	0.890254	0.409369	0.708225	1
0.581216	0.791825	0.508173	0.721817	0
0.166809	0.298465	0.487168	0.756736	1
0.054896	0.092084	0.461311	0.758997	0
0.957857	0.941624	0.464724	0.764284	0
0.217258	0.438428	0.588115	0.790806	0
0.500334	0.747151	0.631533	0.802065	0
0.179212	-0.036431	0.594397	0.802959	0
0.959682	0.891031	0.510980	0.803020	0
0.384788	0.563825	0.563138	0.803857	0
0.121855	-0.027770	0.563144	0.823168	0
0.221266	0.244812	0.533954	0.833029	1
0.209130	0.188244	0.549228	0.848500	1
0.447314	0.481499	0.573436	0.871482	0
0.818084	0.789952	0.578009	0.876687	0
0.351352	0.251475	0.612781	0.895667	1
0.063690	0.298710	0.723867	0.910322	1
0.164749	0.201188	0.616474	0.914253	1
0.309989	0.559075	0.751055	0.918255	0
0.511106	0.392156	0.645224	0.920634	0
0.087131	-0.035950	0.653130	0.926719	0
0.557021	0.476247	0.638188	0.927109	0
0.166480	-0.011464	0.694418	0.935946	1
0.331536	0.136343	0.710576	0.938391	1
0.021201	0.030433	0.644898	0.944756	0
0.619463	0.575676	0.679988	0.976775	0
0.709583	0.942389	0.798326	0.987538	0
0.567987	0.741652	0.745350	0.989972	0
0.056289	-0.081781	0.730693	0.997033	0
0.369453	0.210003	0.743227	0.997344	1
0.932365	0.807784	0.733632	1.006542	0
0.555727	0.586683	0.714914	1.013313	0
0.398989	0.256353	0.764752	1.028674	0
0.417330	0.620253	0.810043	1.031000	0
0.059518	-0.079518	0.792847	1.058684	0
0.259301	0.093158	0.825897	1.075690	1
0.767972	0.946744	0.844213	1.085129	0
0.479915	0.625376	0.833699	1.096074	0
0.813170	0.599253	0.887689	1.098020	0
0.095204	0.353700	0.948113	1.100360	0
0.847390	0.632164	0.921040	1.130032	0
0.535864	0.361063	0.888595	1.132407	0
0.213653	0.294511	0.843967	1.132865	0
0.111622	-0.133804	0.965275	1.137803	0
0.949316	1.002867	0.845546	1.140728	0
0.689339	0.448850	0.982839	1.162185	0
0.728568	0.613390	0.908986	1.185995	0
0.938184	0.968423	0.893272	1.191744	0
0.956582	0.829053	0.934483	1.206027	0
0.375262	0.572167	0.984729	1.211066	0
0.035090	0.029771	0.915365	1.215318	0
0.970102	0.901086	0.924562	1.216515	0
0.272456	0.425761	0.971133	1.229004	0
0.110944	0.172248	0.977181	1.270851	0
0.443254	0.378081	0.980129	1.272965	0
