0.816038	0.885022	0.661161	0.733557	0
0.516793	0.457208	0.510626	0.590936	1
0.335705	0.301556	0.001965	0.095954	1
0.871561	0.846087	0.707039	0.803740	1
0.701049	0.633427	0.700521	0.774191	1
0.262055	0.302346	0.440216	0.531741	0
0.218832	0.264137	0.364297	0.453445	0
0.310040	0.280068	0.088726	0.184129	1
0.243779	0.156470	0.711484	0.760241	0
0.651750	0.553781	0.739808	0.759861	0
0.721346	0.786393	0.555846	0.631800	0
0.463664	0.389924	0.072640	0.140185	1
0.760479	0.687157	0.408344	0.476344	1
0.149550	0.248064	0.279905	0.297080	1
0.567561	0.611718	0.980954	1.070677	0
0.831180	0.734790	0.243009	0.269637	1
0.463179	0.447564	0.461842	0.560615	1
0.112842	0.125007	0.771881	0.871139	0
0.515951	0.445307	0.015660	0.086438	1
0.678068	0.778020	0.667410	0.670517	1
0.742335	0.756722	0.388756	0.487716	0
0.467763	0.504164	0.852421	0.945560	0
0.703816	0.604174	0.612899	0.621352	1
0.941835	0.884810	0.762449	0.844596	1
0.886892	0.825057	0.330010	0.408600	1
0.532470	0.542134	0.161190	0.260722	1
0.618265	0.718238	0.624369	0.626678	1
0.068356	0.142220	0.737212	0.804622	1
0.607173	0.684263	0.253162	0.316859	1
0.857475	0.841087	0.931231	1.029879	0
0.847584	0.934658	0.673566	0.722741	0
0.393540	0.449430	0.141328	0.224252	1
0.012135	-0.046216	0.845145	0.926355	0
0.039075	-0.058903	0.786980	0.806990	0
0.345920	0.313271	0.673872	0.768393	0
0.633718	0.651012	0.206343	0.304836	1
0.164527	0.080043	0.824607	0.878109	0
0.157177	0.253789	0.892963	0.918772	0
0.921708	0.835645	0.500136	0.551059	1
0.701899	0.606920	0.357611	0.388901	1
0.149500	0.225513	0.205195	0.270171	1
0.985857	1.082411	0.598735	0.624760	0
0.674635	0.747819	0.610870	0.679017	0
0.976312	0.991434	0.649945	0.748795	0
0.040439	-0.036172	0.995865	1.060136	0
0.434575	0.412312	0.629583	0.727073	0
0.989902	0.919893	0.794110	0.865515	1
0.169598	0.079949	0.951286	0.995592	0
0.086506	0.130849	0.872994	0.962625	0
