0.100000	0.000000
0.125000	0.000000
0.150000	0.000000
0.175000	0.000000
0.200000	0.000000
0.225000	0.001000
0.250000	0.002000
0.275000	0.021000
0.300000	0.056000
0.325000	0.106000
0.350000	0.221000
0.375000	0.300000
0.400000	0.407000
0.425000	0.495000
0.450000	0.579000
0.475000	0.608000
0.500000	0.631000
0.525000	0.712000
0.550000	0.732000
0.575000	0.744000
0.600000	0.782000
0.625000	0.766000
0.650000	0.797000
0.675000	0.816000
0.700000	0.817000
0.725000	0.842000
0.750000	0.832000
0.775000	0.865000
0.800000	0.845000
