0	0.000000	0.820000	0.000000	175.680000	1.000000	4.278564	46.775786
1	0.000000	0.780000	0.000000	164.890000	1.000000	4.278137	46.565916
2	0.010000	0.860000	0.520000	176.180000	1.000000	4.375297	46.732312
3	0.030000	0.850000	1.280000	174.120000	1.000000	4.288994	46.543591
4	0.040000	0.840000	1.990000	172.130000	0.999600	4.343404	46.668203
5	0.080000	0.820000	3.840000	166.470000	1.000000	4.440414	46.976085
6	0.080000	0.830000	4.490000	170.280000	1.000000	4.422276	46.626358
7	0.090000	0.850000	5.580000	174.780000	1.000000	4.428029	46.883939
8	0.100000	0.830000	6.600000	166.470000	0.999600	4.443737	46.757334
9	0.100000	0.860000	6.810000	172.780000	1.000000	4.451699	46.770052
10	0.110000	0.730000	8.130000	139.820000	0.999600	4.373613	46.905763
11	0.110000	0.780000	9.340000	150.720000	1.000000	4.369675	46.647934
12	0.120000	0.790000	10.630000	154.600000	1.000000	4.401313	46.592436
13	0.130000	0.810000	11.780000	155.530000	1.000000	4.481294	46.836707
14	0.140000	0.800000	13.340000	154.840000	1.000000	4.536256	46.805128
15	0.140000	0.760000	14.520000	141.830000	1.000000	4.551932	46.540479
16	0.150000	0.720000	16.010000	134.800000	1.000000	4.547395	46.931643
17	0.150000	0.720000	17.100000	133.090000	1.000000	4.492416	46.718307
18	0.160000	0.700000	18.370000	128.790000	1.000000	4.647336	47.129263
19	0.160000	0.760000	19.320000	137.600000	1.000000	4.603008	46.936317
20	0.170000	0.740000	20.870000	133.280000	1.000000	4.631077	46.641969
21	0.180000	0.670000	22.240000	117.570000	1.000000	4.633484	46.839188
22	0.190000	0.750000	23.830000	129.830000	1.000000	4.709310	46.966305
23	0.210000	0.740000	25.690000	126.560000	1.000000	4.729357	46.944776
24	0.220000	0.740000	26.970000	128.010000	1.000000	4.775583	47.079715
25	0.250000	0.650000	29.140000	104.480000	1.000000	4.802624	47.147016
26	0.260000	0.730000	30.560000	111.770000	0.999600	4.820425	46.795649
27	0.280000	0.740000	32.860000	119.210000	1.000000	4.936641	47.123431
28	0.270000	0.660000	32.720000	102.040000	1.000000	4.858202	47.240071
29	0.280000	0.690000	34.270000	106.760000	1.000000	4.888621	47.276505
30	0.280000	0.700000	35.760000	108.540000	1.000000	4.960499	47.270655
31	0.280000	0.740000	37.220000	116.550000	0.999600	4.981617	47.283077
32	0.280000	0.660000	38.800000	98.740000	1.000000	5.074611	47.130602
33	0.290000	0.690000	40.570000	98.520000	1.000000	5.063504	47.022449
34	0.290000	0.580000	40.680000	81.280000	1.000000	5.074179	47.183585
35	0.300000	0.640000	42.370000	90.500000	1.000000	5.067269	47.222100
36	0.310000	0.660000	44.180000	95.460000	0.999200	5.175592	47.522574
37	0.310000	0.730000	43.980000	115.850000	1.000000	5.234567	47.762469
38	0.320000	0.610000	46.280000	85.570000	1.000000	5.250012	47.233487
39	0.310000	0.580000	45.400000	78.260000	0.999600	5.209463	47.225746
40	0.330000	0.670000	48.590000	89.380000	1.000000	5.213622	47.548068
41	0.330000	0.590000	49.700000	78.060000	1.000000	5.206537	47.588909
42	0.340000	0.640000	50.450000	82.840000	1.000000	5.267580	47.322918
43	0.350000	0.610000	52.460000	75.310000	1.000000	5.325729	47.272685
44	0.370000	0.670000	54.090000	84.430000	1.000000	5.366628	47.318296
45	0.380000	0.590000	55.530000	66.090000	1.000000	5.358014	47.872634
46	0.380000	0.600000	57.070000	63.180000	1.000000	5.487231	47.603315
47	0.400000	0.620000	58.300000	69.520000	1.000000	5.445965	47.598977
48	0.400000	0.640000	59.990000	75.020000	1.000000	5.507051	47.616285
49	0.420000	0.650000	62.070000	76.320000	1.000000	5.569051	47.797193
50	0.420000	0.600000	63.100000	63.180000	1.000000	5.594958	47.900305
51	0.430000	0.600000	64.400000	60.370000	1.000000	5.634377	47.966560
52	0.430000	0.560000	66.200000	51.280000	1.000000	5.694210	48.080148
53	0.430000	0.550000	65.930000	49.500000	1.000000	5.692982	48.099179
54	0.430000	0.580000	66.440000	55.950000	0.999600	5.651311	47.979588
55	0.430000	0.600000	67.930000	60.340000	1.000000	5.756916	47.563741
56	0.430000	0.660000	67.630000	72.960000	1.000000	5.759900	48.058957
57	0.430000	0.530000	68.940000	41.690000	0.999600	5.802094	47.851478
58	0.430000	0.590000	69.590000	57.980000	0.999600	5.831413	47.791958
59	0.400000	0.620000	65.010000	65.930000	0.999600	5.785250	47.623043
60	0.420000	0.610000	66.710000	67.620000	1.000000	5.820770	48.053365
61	0.420000	0.520000	67.070000	44.610000	1.000000	5.787050	48.147859
62	0.450000	0.560000	69.100000	50.120000	0.999600	5.754457	48.063213
63	0.450000	0.510000	68.990000	38.570000	0.999600	5.783118	48.072379
64	0.430000	0.580000	65.360000	56.390000	0.999600	5.780201	47.872190
65	0.440000	0.520000	67.250000	41.800000	0.999200	5.766851	48.120382
66	0.450000	0.560000	68.640000	51.160000	1.000000	5.713403	47.573685
67	0.460000	0.580000	70.940000	51.400000	1.000000	5.747539	47.772637
68	0.460000	0.620000	68.420000	63.790000	1.000000	5.757600	47.763033
69	0.460000	0.610000	69.470000	63.700000	1.000000	5.772357	47.886457
70	0.460000	0.550000	68.770000	49.460000	1.000000	5.855429	48.133347
71	0.460000	0.570000	68.890000	54.630000	1.000000	5.815998	47.822266
72	0.440000	0.460000	66.480000	33.610000	1.000000	5.872431	47.628074
73	0.440000	0.590000	67.270000	58.530000	1.000000	5.884091	47.999428
