0	0.120000
1	0.140000
2	0.210000
3	0.240000
4	0.270000
5	0.320000
6	0.360000
7	0.370000
8	0.400000
9	0.440000
10	0.500000
11	0.510000
12	0.510000
13	0.540000
14	0.560000
15	0.590000
16	0.650000
17	0.660000
18	0.670000
19	0.700000
20	0.700000
21	0.710000
22	0.720000
23	0.750000
24	0.770000
25	0.760000
26	0.800000
27	0.820000
28	0.820000
29	0.840000
30	0.840000
31	0.860000
32	0.870000
33	0.880000
34	0.880000
35	0.880000
36	0.890000
37	0.910000
38	0.900000
39	0.900000
40	0.900000
41	0.890000
42	0.880000
43	0.900000
44	0.900000
45	0.900000
46	0.900000
47	0.910000
48	0.910000
49	0.910000
50	0.760000
51	0.820000
52	0.810000
53	0.820000
54	0.820000
55	0.820000
56	0.830000
57	0.840000
58	0.850000
59	0.860000
60	0.860000
61	0.870000
62	0.870000
63	0.870000
64	0.880000
65	0.910000
66	0.940000
67	0.940000
68	0.920000
69	0.940000
70	0.950000
71	0.950000
72	0.950000
73	0.950000
74	0.960000
75	0.960000
76	0.960000
77	0.960000
78	0.950000
79	0.960000
80	0.940000
81	0.940000
82	0.950000
83	0.950000
84	0.950000
85	0.930000
86	0.940000
87	0.950000
88	0.950000
89	0.940000
90	0.950000
91	0.940000
92	0.940000
93	0.940000
94	0.950000
95	0.950000
96	0.940000
97	0.930000
98	0.930000
99	0.910000
