0	0.390000
1	0.440000
2	0.560000
3	0.630000
4	0.700000
5	0.760000
6	0.800000
7	0.800000
8	0.830000
9	0.870000
10	0.910000
11	0.900000
12	0.890000
13	0.930000
14	0.920000
15	0.920000
16	0.950000
17	0.940000
18	0.940000
19	0.950000
20	0.920000
21	0.960000
22	0.970000
23	0.980000
24	0.960000
25	0.970000
26	0.980000
27	0.960000
28	0.950000
29	0.940000
30	0.960000
31	0.980000
32	0.960000
33	0.950000
34	0.980000
35	0.950000
36	0.960000
37	0.950000
38	0.960000
39	0.960000
40	0.980000
41	0.990000
42	0.980000
43	0.980000
44	0.960000
45	0.970000
46	0.950000
47	0.950000
48	0.980000
49	0.980000
50	0.970000
51	0.940000
52	0.970000
53	0.970000
54	0.960000
55	0.960000
56	0.980000
57	0.960000
58	0.960000
59	0.960000
60	0.970000
61	0.970000
62	0.960000
63	0.990000
64	0.960000
65	0.970000
66	0.980000
67	0.990000
68	0.980000
69	0.970000
70	0.980000
71	0.960000
72	0.960000
73	0.960000
74	0.960000
75	0.960000
76	0.950000
77	0.950000
78	0.950000
79	0.970000
80	0.820000
81	0.900000
82	0.930000
83	0.930000
84	0.930000
85	0.960000
86	0.970000
87	0.980000
88	0.950000
89	0.980000
90	0.950000
91	0.950000
92	0.950000
93	0.920000
94	0.930000
95	0.960000
96	0.950000
97	0.950000
98	0.940000
99	0.920000
