0.500000	0.689699	0.000000	0.063358	1	0
0.500000	0.315739	0.000000	0.077767	1	0
0.500000	0.699934	0.000000	0.005129	1	0
0.500000	0.587283	0.000000	0.179949	1	0
0.500000	0.433620	0.000000	0.188663	1	0
0.500000	0.605402	0.000000	0.169972	1	0
0.500000	0.423576	0.000000	0.184822	1	0
0.500000	0.385215	0.000000	0.163781	1	0
0.500000	0.554492	0.000000	0.192434	1	0
0.500000	0.694822	0.000000	0.045217	1	0
0.699342	0.500000	0.983795	1.000000	0	1
0.697240	0.500000	0.966886	1.000000	0	1
0.357451	0.500000	0.859715	1.000000	0	1
0.559141	0.500000	0.808944	1.000000	0	1
0.525767	0.500000	0.801667	1.000000	0	1
0.436486	0.500000	0.810353	1.000000	0	1
0.553348	0.500000	0.807246	1.000000	0	1
0.300672	0.500000	0.983620	1.000000	0	1
0.644822	0.500000	0.862063	1.000000	0	1
0.557905	0.500000	0.808566	1.000000	0	1
0.229621	0.041407	0.097785	0.165426	0	0
0.598232	0.497346	0.653418	0.826108	0	1
0.977454	1.106886	0.594383	0.746854	0	0
0.551571	0.702610	0.999180	1.130280	0	1
0.692742	0.764867	0.171880	0.358423	1	0
0.920240	0.753555	0.370990	0.481515	1	0
0.943985	0.813335	0.273039	0.424468	1	0
0.528375	0.636234	0.236530	0.404953	0	1
0.640544	0.719879	0.929765	1.113357	0	1
0.825378	0.778880	0.967848	1.162367	0	1
0.326238	0.432233	0.176905	0.346507	1	0
0.362730	0.480739	0.569246	0.730721	0	1
0.831085	0.821667	0.284791	0.484569	1	0
0.796900	0.854588	0.740044	0.931543	1	0
0.862361	0.964541	0.753038	0.924966	0	1
0.882516	0.846861	0.126728	0.323524	1	0
0.339593	0.527129	0.074286	0.143785	1	0
0.585585	0.386250	0.735464	0.751761	1	0
0.451299	0.417436	0.854855	1.051967	0	1
0.634388	0.703431	0.960045	1.147750	0	1
0.889288	1.069242	0.789461	0.876735	0	1
0.111181	0.267670	0.430006	0.554549	0	0
0.386729	0.186767	0.033646	0.037577	1	0
0.260266	0.064120	0.031900	0.070974	1	0
0.148081	-0.051918	0.840572	0.841361	0	1
0.136225	0.256660	0.543639	0.703312	0	1
0.568841	0.767691	0.787596	0.809015	0	1
0.582501	0.667189	0.013166	0.194351	1	0
0.168371	-0.031627	0.632422	0.633418	1	0
0.234130	0.382110	0.895893	1.030436	0	1
0.421705	0.555937	0.813649	0.961912	0	1
0.437257	0.578045	0.161044	0.303096	1	0
0.124050	0.191353	0.970836	1.159172	1	0
0.368591	0.342677	0.831839	1.030153	0	1
0.110991	0.036877	0.763576	0.949337	0	1
0.491793	0.669463	0.527243	0.619075	1	0
0.729909	0.899421	0.615002	0.721143	1	0
0.859450	0.660224	0.201907	0.219490	1	0
0.460560	0.504268	0.974355	1.169520	0	1
0.736326	0.795134	0.823759	1.014918	1	0
0.557491	0.695633	0.136786	0.281412	1	0
0.768685	0.873203	0.818213	0.988729	1	0
0.425459	0.259878	0.420508	0.532681	1	0
0.762679	0.958460	0.583328	0.624190	1	0
0.005033	0.150954	0.748154	0.884928	0	1
0.876827	0.693000	0.594601	0.673388	1	0
0.457194	0.407766	0.932799	1.126595	1	0
0.611850	0.710585	0.756646	0.930575	0	1
0.209587	0.196953	0.651022	0.850622	0	1
0.581554	0.516009	0.283661	0.472616	0	0
0.452592	0.624466	0.757348	0.859619	0	1
0.002968	-0.137875	0.565118	0.707115	0	1
0.533300	0.333367	0.863547	0.868753	0	1
0.515701	0.592392	0.639404	0.824116	0	1
0.677304	0.496973	0.217530	0.304022	1	0
0.885607	0.715205	0.145982	0.250686	1	0
0.451078	0.616981	0.803209	0.914906	0	1
