0	0.890000
1	0.990000
2	0.980000
3	0.970000
4	0.980000
5	0.990000
6	1.000000
7	1.000000
8	1.000000
9	1.000000
10	0.990000
11	0.990000
12	0.990000
13	1.000000
14	1.000000
15	1.000000
16	1.000000
17	1.000000
18	1.000000
19	1.000000
20	1.000000
21	1.000000
22	1.000000
23	0.990000
24	1.000000
25	0.990000
26	0.990000
27	1.000000
28	1.000000
29	0.990000
30	1.000000
31	0.990000
32	1.000000
33	1.000000
34	1.000000
35	1.000000
36	1.000000
37	1.000000
38	1.000000
39	1.000000
40	1.000000
41	1.000000
42	0.990000
43	1.000000
44	0.990000
45	1.000000
46	1.000000
47	1.000000
48	0.990000
49	0.990000
50	0.890000
51	0.970000
52	0.990000
53	0.980000
54	0.980000
55	0.990000
56	0.990000
57	1.000000
58	1.000000
59	1.000000
60	0.990000
61	0.990000
62	0.990000
63	0.990000
64	1.000000
65	1.000000
66	0.990000
67	1.000000
68	1.000000
69	0.990000
70	1.000000
71	0.980000
72	1.000000
73	1.000000
74	1.000000
75	1.000000
76	1.000000
77	1.000000
78	0.990000
79	1.000000
80	0.990000
81	0.990000
82	1.000000
83	0.990000
84	1.000000
85	1.000000
86	1.000000
87	1.000000
88	1.000000
89	1.000000
90	1.000000
91	1.000000
92	1.000000
93	1.000000
94	1.000000
95	1.000000
96	1.000000
97	1.000000
98	1.000000
99	0.990000
