0	0.280000	32.200000
1	0.480000	57.870000
2	0.630000	79.030000
3	0.700000	91.940000
4	0.740000	99.550000
5	0.770000	105.660000
6	0.820000	113.680000
7	0.840000	118.600000
8	0.880000	125.140000
9	0.880000	125.770000
10	0.920000	130.640000
11	0.940000	134.170000
12	0.960000	137.770000
13	0.940000	135.910000
14	0.990000	143.160000
15	0.940000	136.570000
16	0.940000	136.670000
17	0.910000	132.550000
18	0.920000	133.830000
19	0.950000	137.810000
20	0.940000	137.030000
21	0.950000	138.130000
22	0.950000	138.660000
23	0.950000	138.750000
24	0.950000	138.720000
25	0.950000	138.430000
26	0.950000	138.110000
27	0.970000	141.450000
28	0.940000	137.200000
29	0.960000	140.260000
30	0.940000	137.420000
31	0.940000	136.340000
32	0.960000	139.410000
33	0.970000	141.020000
34	0.920000	134.000000
35	0.950000	138.470000
36	0.940000	137.590000
37	0.970000	141.320000
38	0.910000	133.120000
39	0.940000	137.270000
40	0.920000	134.940000
41	0.940000	137.500000
42	0.950000	138.420000
43	0.940000	137.530000
44	0.950000	138.070000
45	0.960000	139.440000
46	0.960000	140.040000
47	0.960000	140.170000
48	0.940000	137.390000
49	0.960000	140.040000
50	0.970000	141.480000
51	0.960000	140.530000
52	0.950000	138.910000
53	0.950000	138.600000
54	0.950000	138.730000
55	0.970000	141.160000
56	0.980000	143.260000
57	0.960000	140.890000
58	0.960000	140.350000
59	0.940000	137.490000
60	0.960000	139.230000
61	0.970000	140.940000
62	0.970000	141.360000
63	0.980000	143.540000
64	1.000000	146.130000
65	0.970000	142.430000
66	0.980000	143.670000
67	0.960000	141.160000
68	0.940000	137.410000
69	0.970000	141.940000
70	0.970000	142.250000
71	0.970000	141.890000
72	0.980000	143.630000
73	0.990000	145.210000
74	0.950000	139.380000
75	0.960000	140.720000
76	0.980000	142.630000
77	0.970000	141.410000
78	0.980000	142.500000
79	0.980000	143.010000
80	0.990000	144.880000
81	0.980000	143.690000
82	0.970000	142.220000
83	0.950000	138.970000
84	0.960000	140.530000
85	0.950000	139.320000
86	0.950000	138.740000
87	0.960000	140.390000
88	0.960000	140.870000
89	0.970000	142.230000
90	0.960000	140.500000
91	0.970000	142.090000
92	0.960000	141.110000
93	0.970000	141.850000
94	1.000000	145.480000
95	0.990000	144.540000
96	0.970000	142.190000
97	1.000000	146.160000
98	0.990000	144.770000
99	0.990000	145.130000
